Initial objective 0.0013105094734534607
1	 LLH-5	0.0013093153716327113	0.0013093153716327113
2	 LLH-0	0.0013076517370912597	0.0013076517370912597
3	 LLH-6	0.0013083651887909238	0.0013083651887909238
4	 LLH-2	0.0013085779799231361	0.0013085779799231361
5	 LLH-4	0.001306985707066511	0.001306985707066511
7	 LLH-1	0.0013069428810318548	0.0013069428810318548
8	 LLH-3	0.001426294784430068	0.001426294784430068
9	 LLH-5	0.0014269471502040081	0.0014269471502040081
10	 LLH-0	0.0014298189922611285	0.0014298189922611285
11	 LLH-6	0.0014284830048748418	0.0014284830048748418
12	 LLH-2	0.001374051901134949	0.001374051901134949
13	 LLH-4	0.0013717355311619064	0.0013717355311619064
15	 LLH-2	0.0013624656051348084	0.0013624656051348084
16	 LLH-1	0.0013623187445479833	0.0013623187445479833
17	 LLH-2	0.0013459261541092229	0.0013459261541092229
18	 LLH-4	0.0013437880189777806	0.0013437880189777806
20	 LLH-2	0.0013486144609682136	0.0013486144609682136
21	 LLH-5	0.0013481714175220714	0.0013481714175220714
22	 LLH-0	0.0013502240043343366	0.0013502240043343366
23	 LLH-6	0.0013507755476240987	0.0013507755476240987
24	 LLH-3	0.0012603190122348973	0.0012603190122348973
25	 LLH-2	0.001272316083227624	0.001272316083227624
26	 LLH-4	0.001272316083227624	0.001272316083227624
31	 LLH-1	0.001272456782353499	0.001272456782353499
32	 LLH-5	0.001272175063290895	0.001272175063290895
33	 LLH-2	0.001276272756323007	0.001276272756323007
34	 LLH-0	0.0012753196982190486	0.0012753196982190486
35	 LLH-6	0.0012735618117119532	0.0012735618117119532
36	 LLH-3	0.001350621430311867	0.001350621430311867
37	 LLH-2	0.0013451283802423113	0.0013451283802423113
38	 LLH-4	0.00134361225515973	0.00134361225515973
40	 LLH-2	0.0013217337261925031	0.0013217337261925031
41	 LLH-1	0.0013217337261925031	0.0013217337261925031
42	 LLH-5	0.0013219140749342138	0.0013219140749342138
43	 LLH-0	0.0013236396903660433	0.0013236396903660433
44	 LLH-6	0.0013231713124114994	0.0013231713124114994
45	 LLH-2	0.0013174650186025575	0.0013174650186025575
46	 LLH-4	0.0013158317621055574	0.0013158317621055574
48	 LLH-2	0.0013061400193174716	0.0013061400193174716
49	 LLH-1	0.0013064747766362995	0.0013064747766362995
50	 LLH-5	0.0013085312318532035	0.0013085312318532035
51	 LLH-3	0.0014353878316460177	0.0014353878316460177
52	 LLH-0	0.0014385107820814003	0.0014385107820814003
53	 LLH-6	0.001439662730617201	0.001439662730617201
54	 LLH-2	0.0013655677534359619	0.0013655677534359619
55	 LLH-2	0.0013526352926724872	0.0013526352926724872
56	 LLH-2	0.001317161294029726	0.001317161294029726
57	 LLH-2	0.0013176992998763962	0.0013176992998763962
58	 LLH-2	0.0013134635131018765	0.0013134635131018765
59	 LLH-2	0.0013287644974390883	0.0013287644974390883
60	 LLH-2	0.001327318128391119	0.001327318128391119
61	 LLH-2	0.001307955238260551	0.001307955238260551
62	 LLH-2	0.0013219094078915196	0.0013219094078915196
63	 LLH-4	0.0013202845043580212	0.0013202845043580212
65	 LLH-2	0.001313548453434001	0.001313548453434001
66	 LLH-2	0.0013120628343598847	0.0013120628343598847
67	 LLH-2	0.0013085344914398516	0.0013085344914398516
68	 LLH-2	0.0013197892951938243	0.0013197892951938243
69	 LLH-1	0.0013200593497669335	0.0013200593497669335
70	 LLH-5	0.0013201833473487053	0.0013201833473487053
71	 LLH-0	0.0013184117798902633	0.0013184117798902633
72	 LLH-2	0.0013167711426075885	0.0013167711426075885
73	 LLH-2	0.0013141308351133285	0.0013141308351133285
74	 LLH-2	0.0013219591398293013	0.0013219591398293013
75	 LLH-6	0.0013216640412926162	0.0013216640412926162
76	 LLH-2	0.0013130977941306864	0.0013130977941306864
77	 LLH-2	0.0013226374579305641	0.0013226374579305641
78	 LLH-4	0.001321056915785086	0.001321056915785086
81	 LLH-2	0.0013208139693652947	0.0013208139693652947
82	 LLH-2	0.0013093693327918075	0.0013093693327918075
83	 LLH-2	0.0013205522102766414	0.0013205522102766414
84	 LLH-3	0.0014367948644689373	0.0014367948644689373
85	 LLH-1	0.001436434149107228	0.001436434149107228
86	 LLH-2	0.0013924083413353917	0.0013924083413353917
87	 LLH-2	0.0013705537116494664	0.0013705537116494664
88	 LLH-2	0.0013411328117825837	0.0013411328117825837
89	 LLH-2	0.0013268710288372372	0.0013268710288372372
90	 LLH-2	0.001314266509906294	0.001314266509906294
91	 LLH-2	0.0013117311172963727	0.0013117311172963727
92	 LLH-2	0.0013255263192549068	0.0013255263192549068
93	 LLH-2	0.001307649077778248	0.001307649077778248
94	 LLH-2	0.0013127066487247264	0.0013127066487247264
95	 LLH-2	0.0013122164064797452	0.0013122164064797452
96	 LLH-2	0.0013157024513901143	0.0013157024513901143
97	 LLH-2	0.0013016042013355362	0.0013016042013355362
98	 LLH-2	0.0013139380117274029	0.0013139380117274029
99	 LLH-2	0.0013279701362943444	0.0013279701362943444
100	 LLH-5	0.001328039288029119	0.001328039288029119
101	 LLH-0	0.001329748127473504	0.001329748127473504
102	 LLH-6	0.0013290855358426964	0.0013290855358426964
103	 LLH-2	0.0013082399105521986	0.0013082399105521986
104	 LLH-2	0.001328428537437358	0.001328428537437358
105	 LLH-4	0.001326595499800894	0.001326595499800894
108	 LLH-2	0.0013201463924661207	0.0013201463924661207
109	 LLH-2	0.0013102964090080675	0.0013102964090080675
110	 LLH-2	0.0013143489945993056	0.0013143489945993056
111	 LLH-2	0.00131406142802743	0.00131406142802743
112	 LLH-2	0.0013206095330478998	0.0013206095330478998
113	 LLH-1	0.0013206461031172202	0.0013206461031172202
114	 LLH-3	0.0012677876019239814	0.0012677876019239814
115	 LLH-2	0.0012885417695488919	0.0012885417695488919
116	 LLH-2	0.0013049075372602906	0.0013049075372602906
117	 LLH-5	0.001306301071599774	0.001306301071599774
118	 LLH-0	0.001305026831098037	0.001305026831098037
119	 LLH-2	0.0013020418523952565	0.0013020418523952565
120	 LLH-2	0.0013045387043731807	0.0013045387043731807
121	 LLH-2	0.0013058678918981994	0.0013058678918981994
122	 LLH-6	0.0013067062916713988	0.0013067062916713988
123	 LLH-4	0.0013053327030134578	0.0013053327030134578
125	 LLH-2	0.0013250641033171928	0.0013250641033171928
126	 LLH-2	0.0013183207753405771	0.0013183207753405771
127	 LLH-2	0.0013223838684512177	0.0013223838684512177
128	 LLH-2	0.0013298971991268162	0.0013298971991268162
129	 LLH-1	0.0013298971991268162	0.0013298971991268162
130	 LLH-5	0.0013304834537892348	0.0013304834537892348
131	 LLH-0	0.0013288205209061636	0.0013288205209061636
132	 LLH-2	0.0013069762284630701	0.0013069762284630701
133	 LLH-2	0.001311874307893134	0.001311874307893134
134	 LLH-2	0.0013242389980738622	0.0013242389980738622
135	 LLH-2	0.0013244383052117505	0.0013244383052117505
136	 LLH-4	0.0013229020119672023	0.0013229020119672023
138	 LLH-2	0.001310193356501581	0.001310193356501581
139	 LLH-2	0.0012957277691374339	0.0012957277691374339
140	 LLH-2	0.0012958429181834268	0.0012958429181834268
141	 LLH-2	0.0013186730034108463	0.0013186730034108463
142	 LLH-6	0.0013178927608405743	0.0013178927608405743
143	 LLH-2	0.0013217530865641174	0.0013217530865641174
144	 LLH-2	0.0013132338819860962	0.0013132338819860962
145	 LLH-2	0.00132159008331605	0.00132159008331605
146	 LLH-2	0.001312035097294485	0.001312035097294485
147	 LLH-2	0.0013040935312644128	0.0013040935312644128
148	 LLH-2	0.0013156396673334268	0.0013156396673334268
149	 LLH-1	0.0013154556358750558	0.0013154556358750558
150	 LLH-5	0.001315797415241689	0.001315797415241689
151	 LLH-0	0.0013143858118685237	0.0013143858118685237
152	 LLH-2	0.0013055534362186234	0.0013055534362186234
153	 LLH-2	0.0012886017905917246	0.0012886017905917246
154	 LLH-2	0.0012978411935656159	0.0012978411935656159
155	 LLH-2	0.0013151350880254884	0.0013151350880254884
156	 LLH-3	0.0012746309767926673	0.0012746309767926673
157	 LLH-2	0.0012742168774585907	0.0012742168774585907
158	 LLH-2	0.0012836669302877148	0.0012836669302877148
159	 LLH-4	0.0012836669302877148	0.0012836669302877148
164	 LLH-6	0.0012839131830926223	0.0012839131830926223
165	 LLH-1	0.0012838401759310589	0.0012838401759310589
